"date","plot_match","lon","lat","mean_sol","max_temp","min_temp","total_net_sol","total_net_clear_sol","precip_ecmwf","lai_predic","CLYPPT_M_sl1_1km_ll","SLTPPT_M_sl1_1km_ll","SNDPPT_M_sl1_1km_ll","ORCDRC_M_sl1_1km_ll","CECSOL_M_sl1_1km_ll","precip_trmm"
2013-04-28,"ZLT-009",29.724595,-15.559303,6549752.125,299.93310546875,288.964599609375,53385199.5,39350661,0,NA,21,13,66,0,16,0
2013-04-29,"ZLT-009",29.724595,-15.559303,6615592.75,300.90869140625,287.8134765625,53018059,39292679.75,0,NA,21,13,66,0,16,0
2013-04-30,"ZLT-009",29.724595,-15.559303,6562855.5625,301.2373046875,289.0869140625,52786286,38900966.25,0,NA,21,13,66,0,16,0
2013-05-01,"ZLT-009",29.724595,-15.559303,6330455.6875,300.2216796875,289.59130859375,52581120.5,38449831.25,0,NA,21,13,66,0,16,0
2013-05-02,"ZLT-009",29.724595,-15.559303,6350357.9375,299.263427734375,289.079833984375,52263970,38360489.5,0,NA,21,13,66,0,16,0
2013-05-03,"ZLT-009",29.724595,-15.559303,6441106.5,299.28466796875,287.4130859375,51783483.5,38621765.75,0,NA,21,13,66,0,16,0
2013-05-04,"ZLT-009",29.724595,-15.559303,6397275.125,301.08837890625,285.65576171875,51483485.5,38430478,0,NA,21,13,66,0,16,0
2013-05-05,"ZLT-009",29.724595,-15.559303,6342659.9375,302.655029296875,286.69091796875,51405758.5,37665957.75,0,NA,21,13,66,0,16,0
2013-05-06,"ZLT-009",29.724595,-15.559303,6253958.5625,300.395263671875,291.0224609375,51175207.5,37075582.5,0,NA,21,13,66,0,16,0
2013-05-07,"ZLT-009",29.724595,-15.559303,6326539.9375,298.02001953125,286.754150390625,50645060.5,37563578.25,0,NA,21,13,66,0,16,0
2013-05-08,"ZLT-009",29.724595,-15.559303,6319626.875,298.774658203125,287.001708984375,50471955.5,37094821.75,0,NA,21,13,66,0,16,0
2013-05-09,"ZLT-009",29.724595,-15.559303,6191113.125,300.636474609375,286.07421875,50355332.5,36498596.25,0,NA,21,13,66,0,16,0
2013-05-10,"ZLT-009",29.724595,-15.559303,5733592.96875,302.764404296875,288.21240234375,50184626.5,36039876.5,0,NA,21,13,66,0,16,0
2013-05-11,"ZLT-009",29.724595,-15.559303,5790114.6875,302.25634765625,290.242431640625,49998847,35677158.5,0,NA,21,13,66,0,16,0.339405924081802
2013-05-12,"ZLT-009",29.724595,-15.559303,6104369.75,302.177001953125,290.714599609375,49705730.5,35600630,0,NA,21,13,66,0,16,0
2013-05-13,"ZLT-009",29.724595,-15.559303,6055379.4375,299.99365234375,289.22607421875,49360184,35681077,0,NA,21,13,66,0,16,0
2013-05-14,"ZLT-009",29.724595,-15.559303,5878369,299.087646484375,288.373046875,49098269,35559075.25,0,NA,21,13,66,0,16,0
2013-05-15,"ZLT-009",29.724595,-15.559303,6012742.875,299.443359375,287.29443359375,48764661,35669504.5,0,NA,21,13,66,0,16,0
2013-05-16,"ZLT-009",29.724595,-15.559303,5923444.875,301.075927734375,286.29736328125,48661951,35160591.5,0,NA,21,13,66,0,16,0
2013-05-17,"ZLT-009",29.724595,-15.559303,5581901.375,302.879638671875,289.552001953125,48541951,34685938.5,0,NA,21,13,66,0,16,0
2013-05-18,"ZLT-009",29.724595,-15.559303,5821011.125,302.088134765625,292.4697265625,48301652,34527389.75,0,NA,21,13,66,0,16,0
2013-05-19,"ZLT-009",29.724595,-15.559303,4923343.375,298.71435546875,290.775146484375,48154876,34184247.75,0.000270843505859375,NA,21,13,66,0,16,0
2013-05-20,"ZLT-009",29.724595,-15.559303,5493375.3125,298.487060546875,289.552734375,47963419.5,33939751.5,0,NA,21,13,66,0,16,0
2013-05-21,"ZLT-009",29.724595,-15.559303,5767703.75,299.00537109375,288.489990234375,47749381,33773507.75,0,NA,21,13,66,0,16,0
2013-05-22,"ZLT-009",29.724595,-15.559303,5803668.875,299.537109375,288.957275390625,47503373,33694541.25,0,NA,21,13,66,0,16,0
2013-05-23,"ZLT-009",29.724595,-15.559303,5701289.125,299.64501953125,288.873291015625,47291880,33560843.75,0,NA,21,13,66,0,16,0
2013-05-24,"ZLT-009",29.724595,-15.559303,5558216.875,299.634033203125,288.803955078125,47093790.5,33403348.75,0,NA,21,13,66,0,16,0
2013-05-25,"ZLT-009",29.724595,-15.559303,5798017.75,299.1796875,286.48828125,46781760.5,33559194.5,0,NA,21,13,66,0,16,0
2013-05-26,"ZLT-009",29.724595,-15.559303,5781391.5,298.976318359375,286.225830078125,46527622,33619344.75,0,NA,21,13,66,0,16,0
2013-05-27,"ZLT-009",29.724595,-15.559303,5763909.375,299.7294921875,284.60693359375,46190038,33892282.75,0,NA,21,13,66,0,16,0
2013-05-28,"ZLT-009",29.724595,-15.559303,5747619,300.76171875,284.452392578125,45983490,33814089.5,0,NA,21,13,66,0,16,0
2013-05-29,"ZLT-009",29.724595,-15.559303,5728731.1875,301.457275390625,283.88134765625,45828660,33656538.75,0,NA,21,13,66,0,16,0
2013-05-30,"ZLT-009",29.724595,-15.559303,5702378.875,301.896728515625,285.63037109375,45620003,33629478,0,NA,21,13,66,0,16,0
2013-05-31,"ZLT-009",29.724595,-15.559303,5684014.1875,302.490966796875,285.720947265625,45472503.5,33473100.75,0,NA,21,13,66,0,16,0
2013-06-01,"ZLT-009",29.724595,-15.559303,5656587.25,301.9765625,285.281005859375,45251583,33546284.25,0,NA,21,13,66,0,16,0
2013-06-02,"ZLT-009",29.724595,-15.559303,5647880.5,300.74560546875,285.910888671875,45183174.5,33246873.25,0,NA,21,13,66,0,16,0
2013-06-03,"ZLT-009",29.724595,-15.559303,5628358.125,300.02392578125,284.315673828125,45027179,33183149.25,0,NA,21,13,66,0,16,0
2013-06-04,"ZLT-009",29.724595,-15.559303,5606452.875,300.52685546875,284.780029296875,44850997.5,33241967.5,0,NA,21,13,66,0,16,0
2013-06-05,"ZLT-009",29.724595,-15.559303,5601838.5625,301.4140625,284.98388671875,44814475.5,32887295.5,0,NA,21,13,66,0,16,0
2013-06-06,"ZLT-009",29.724595,-15.559303,5597686.25,300.462890625,286.867919921875,44781258,32593725.25,0,NA,21,13,66,0,16,0
2013-06-07,"ZLT-009",29.724595,-15.559303,5256184.5625,297.937744140625,288.13037109375,44786884.5,32235544,0.000121116638183594,NA,21,13,66,0,16,0
2013-06-08,"ZLT-009",29.724595,-15.559303,5595320.4375,299.390380859375,286.2705078125,44752572,31991911.25,0,NA,21,13,66,0,16,0
2013-06-09,"ZLT-009",29.724595,-15.559303,5588341.5625,301.287109375,285.276123046875,44707413.5,31806994.25,0,NA,21,13,66,0,16,0
2013-06-10,"ZLT-009",29.724595,-15.559303,5565264.0625,301.3876953125,285.48583984375,44630172,31696925.25,0,NA,21,13,66,0,16,0
2013-06-11,"ZLT-009",29.724595,-15.559303,4218833.0625,296.025634765625,289.09765625,44672369,31339950.75,0,NA,21,13,66,0,16,0
2013-06-12,"ZLT-009",29.724595,-15.559303,4387365.78125,296.809814453125,287.5380859375,44604688.5,31272732.5,0,NA,21,13,66,0,16,0
2013-06-13,"ZLT-009",29.724595,-15.559303,5287317.96875,298.55908203125,285.596435546875,44434032.5,31466163.25,0,NA,21,13,66,0,16,0
2013-06-14,"ZLT-009",29.724595,-15.559303,5391916,299.84033203125,284.648681640625,44395231,31344617.75,0,NA,21,13,66,0,16,0
2013-06-15,"ZLT-009",29.724595,-15.559303,5535053.0625,301.53466796875,285.2685546875,44286461.5,31450117.5,0,NA,21,13,66,0,16,0
2013-06-16,"ZLT-009",29.724595,-15.559303,5519675.6875,299.32177734375,288.1474609375,44204515,31503468,0,NA,21,13,66,0,16,0
2013-06-17,"ZLT-009",29.724595,-15.559303,4496418.125,296.318359375,287.968017578125,44312788,31087694.25,0.00108194351196289,NA,21,13,66,0,16,0
2013-06-18,"ZLT-009",29.724595,-15.559303,4509038.5625,294.9609375,286.230224609375,44198490.5,31243776.25,0,NA,21,13,66,0,16,0
2013-06-19,"ZLT-009",29.724595,-15.559303,4175202.96875,295.216552734375,286.5771484375,44226773,31102368.5,0.000576019287109375,NA,21,13,66,0,16,0.0659999996423721
2013-06-20,"ZLT-009",29.724595,-15.559303,5348923.40625,297.047607421875,284.204345703125,44080120,31361685,0,NA,21,13,66,0,16,0
2013-06-21,"ZLT-009",29.724595,-15.559303,5233927.1875,296.460205078125,285.1162109375,44129198.5,31174091.25,0,NA,21,13,66,0,16,0
2013-06-22,"ZLT-009",29.724595,-15.559303,5480955.5625,297.1982421875,284.2314453125,44104014,31232787.75,0,NA,21,13,66,0,16,0
2013-06-23,"ZLT-009",29.724595,-15.559303,5410420.6875,298.3525390625,285.3427734375,44180450.5,31010354.5,0,NA,21,13,66,0,16,0
2013-06-24,"ZLT-009",29.724595,-15.559303,5484462.1875,297.5634765625,285.80224609375,44150044,31081827.25,0,NA,21,13,66,0,16,0
2013-06-25,"ZLT-009",29.724595,-15.559303,5516527.9375,298.086181640625,284.70361328125,44132270,31164969.75,0,NA,21,13,66,0,16,0
2013-06-26,"ZLT-009",29.724595,-15.559303,5520315.8125,299.92724609375,285.234130859375,44164832,31159318.25,0,NA,21,13,66,0,16,0
2013-06-27,"ZLT-009",29.724595,-15.559303,5513988.5,300.840087890625,284.727783203125,44114066.5,31370631,0,NA,21,13,66,0,16,0
2013-06-28,"ZLT-009",29.724595,-15.559303,5526735.375,300.64453125,285.909423828125,44214323.5,31209041.25,0,NA,21,13,66,0,16,0
2013-06-29,"ZLT-009",29.724595,-15.559303,5524018.125,298.925537109375,286.942626953125,44195488.5,31353932.25,0,NA,21,13,66,0,16,0
2013-06-30,"ZLT-009",29.724595,-15.559303,5539230,299.45751953125,285.42919921875,44312814,31164964.25,0,NA,21,13,66,0,16,0.15599998831749
2013-07-01,"ZLT-009",29.724595,-15.559303,5547228.3125,299.86865234375,286.200927734375,44375534,31154614.5,0,NA,21,13,66,0,16,0
2013-07-02,"ZLT-009",29.724595,-15.559303,5538420.3125,300.147705078125,285.35888671875,44310218.5,31472814,0,NA,21,13,66,0,16,0
2013-07-03,"ZLT-009",29.724595,-15.559303,5529284.25,300.15966796875,284.00390625,44247718,31820639.25,0,NA,21,13,66,0,16,0
2013-07-04,"ZLT-009",29.724595,-15.559303,5548454.25,301.2001953125,283.746337890625,44460155.5,31582358.5,0,NA,21,13,66,0,16,0
2013-07-05,"ZLT-009",29.724595,-15.559303,5532299.875,298.520751953125,287.42626953125,44768827.5,31011185,0,NA,21,13,66,0,16,0
2013-07-06,"ZLT-009",29.724595,-15.559303,5589385.9375,297.77978515625,286.258544921875,44775860,31276118.75,0,NA,21,13,66,0,16,0
2013-07-07,"ZLT-009",29.724595,-15.559303,5335507.625,297.30078125,286.120849609375,44918720,31251847.25,0,NA,21,13,66,0,16,0
2013-07-08,"ZLT-009",29.724595,-15.559303,5594214.0625,297.30810546875,284.671142578125,45006782,31268115.25,0,NA,21,13,66,0,16,0
2013-07-09,"ZLT-009",29.724595,-15.559303,5639191.625,296.8076171875,284.27197265625,45019283,31530318.25,0,NA,21,13,66,0,16,0
2013-07-10,"ZLT-009",29.724595,-15.559303,5501243,296.693115234375,284.020751953125,45160418,31521045,0,NA,21,13,66,0,16,0
2013-07-11,"ZLT-009",29.724595,-15.559303,4429998.625,295.092041015625,287.059814453125,45401368,31310568.25,0.000173568725585938,NA,21,13,66,0,16,0
2013-07-12,"ZLT-009",29.724595,-15.559303,4203375.65625,295.712646484375,286.819091796875,45569472,31283939,0.000267982482910156,NA,21,13,66,0,16,0
2013-07-13,"ZLT-009",29.724595,-15.559303,4723938.5625,296.063232421875,285.734375,45653867.5,31462952.75,0,NA,21,13,66,0,16,0
2013-07-14,"ZLT-009",29.724595,-15.559303,5456179.125,298.046630859375,284.4228515625,45738039,31634495,0,NA,21,13,66,0,16,0
2013-07-15,"ZLT-009",29.724595,-15.559303,5172379.5625,298.182861328125,285.82568359375,45909567,31665044.25,0,NA,21,13,66,0,16,0
2013-07-16,"ZLT-009",29.724595,-15.559303,5552126.125,297.122802734375,286.259521484375,45986794,31921926.25,0,NA,21,13,66,0,16,0
2013-07-17,"ZLT-009",29.724595,-15.559303,5763719.625,298.205078125,284.419921875,46110220.5,32104724.75,0,NA,21,13,66,0,16,0
2013-07-18,"ZLT-009",29.724595,-15.559303,5793660.9375,297.457763671875,286.82470703125,46323198,32139280.25,0,NA,21,13,66,0,16,0
2013-07-19,"ZLT-009",29.724595,-15.559303,4377663.28125,294.93017578125,287.460693359375,46589685,32110907.75,0.000489234924316406,NA,21,13,66,0,16,0
2013-07-20,"ZLT-009",29.724595,-15.559303,5408101.71875,297.859619140625,284.783447265625,46737409.5,32351513.75,0,NA,21,13,66,0,16,0
2013-07-21,"ZLT-009",29.724595,-15.559303,5794713.875,299.168701171875,285.191650390625,46859861,32580697,0,NA,21,13,66,0,16,0
2013-07-22,"ZLT-009",29.724595,-15.559303,5324697.8125,296.447265625,286.23095703125,47000173.5,32813397.25,0,NA,21,13,66,0,16,0
2013-07-23,"ZLT-009",29.724595,-15.559303,5687911.4375,297.026123046875,285.60888671875,47212659.5,32934356.5,0,NA,21,13,66,0,16,0
2013-07-24,"ZLT-009",29.724595,-15.559303,5922601.875,298.95263671875,284.00390625,47383958.5,33171918.75,0,NA,21,13,66,0,16,0
2013-07-25,"ZLT-009",29.724595,-15.559303,5946542.25,298.938720703125,286.16552734375,47596164.5,33285884.75,0,NA,21,13,66,0,16,0
2013-07-26,"ZLT-009",29.724595,-15.559303,5959490.3125,297.306640625,285.648681640625,47669581,33735473,0,NA,21,13,66,0,16,0
2013-07-27,"ZLT-009",29.724595,-15.559303,5963701.125,299.64453125,283.365234375,47709534.5,34317349.75,0,NA,21,13,66,0,16,0
2013-07-28,"ZLT-009",29.724595,-15.559303,5978440,301.599609375,284.584716796875,47845023.5,34670130.25,0,NA,21,13,66,0,16,0
2013-07-29,"ZLT-009",29.724595,-15.559303,6020421.625,303.328369140625,284.476318359375,48253739,34358585.5,0,NA,21,13,66,0,16,0
2013-07-30,"ZLT-009",29.724595,-15.559303,5767351.875,300.20166015625,289.92919921875,48772013.5,33840146,0,NA,21,13,66,0,16,0
2013-07-31,"ZLT-009",29.724595,-15.559303,5906235.75,297.56201171875,288.61328125,49021366.5,33904570.25,0,NA,21,13,66,0,16,0
2013-08-01,"ZLT-009",29.724595,-15.559303,5366988.4375,296.88134765625,286.354248046875,49179605,34211535.75,0,NA,21,13,66,0,16,0
2013-08-02,"ZLT-009",29.724595,-15.559303,5883556.1875,297.091064453125,286.634765625,49495721.5,34187433,0,NA,21,13,66,0,16,0
2013-08-03,"ZLT-009",29.724595,-15.559303,5782603.3125,297.341796875,287.680419921875,49703523.5,34406875,0,NA,21,13,66,0,16,0
2013-08-04,"ZLT-009",29.724595,-15.559303,5873533.875,297.642822265625,286.2314453125,49956285.5,34663458,0,NA,21,13,66,0,16,0
2013-08-05,"ZLT-009",29.724595,-15.559303,5605112.4375,297.466064453125,286.81103515625,50235913.5,34780318.5,0,NA,21,13,66,0,16,0
2013-08-06,"ZLT-009",29.724595,-15.559303,5777908.0625,299.075439453125,287.12255859375,50470970.5,34996220.25,0,NA,21,13,66,0,16,0
2013-08-07,"ZLT-009",29.724595,-15.559303,5616302,299.34521484375,287.533935546875,50770092,34987484.75,0,NA,21,13,66,0,16,0
2013-08-08,"ZLT-009",29.724595,-15.559303,5259358.875,301.961669921875,291.962158203125,51041439.5,35116955.5,0,NA,21,13,66,0,16,0
2013-08-09,"ZLT-009",29.724595,-15.559303,5985520.1875,304.165771484375,292.090576171875,51280573,35346724,0,NA,21,13,66,0,16,0
2013-08-10,"ZLT-009",29.724595,-15.559303,6368030.625,304.03955078125,289.4521484375,51443581,35782468.25,0,NA,21,13,66,0,16,0
2013-08-11,"ZLT-009",29.724595,-15.559303,6448393.125,302.994384765625,290.776123046875,51688610.5,35972815.25,0,NA,21,13,66,0,16,0
2013-08-12,"ZLT-009",29.724595,-15.559303,6474276.5,302.72998046875,287.42333984375,51777265.5,36574373.5,0,NA,21,13,66,0,16,0
2013-08-13,"ZLT-009",29.724595,-15.559303,6502470.125,304.074462890625,288.38134765625,52017570,36795517,0,NA,21,13,66,0,16,0
2013-08-14,"ZLT-009",29.724595,-15.559303,6515421.5625,305.23828125,289.018310546875,52122931.5,37336317.5,0,NA,21,13,66,0,16,0
2013-08-15,"ZLT-009",29.724595,-15.559303,6551530.5625,305.86181640625,289.23388671875,52409454,37455622.25,0,NA,21,13,66,0,16,0
2013-08-16,"ZLT-009",29.724595,-15.559303,6577157.125,306.067138671875,288.039794921875,52611766,37819898.5,0,NA,21,13,66,0,16,0
2013-08-17,"ZLT-009",29.724595,-15.559303,6610886.5,305.123046875,288.983154296875,52885018,38002671.5,0,NA,21,13,66,0,16,0
2013-08-18,"ZLT-009",29.724595,-15.559303,6643358.875,305.305908203125,287.138916015625,53138835.5,38245107,0,NA,21,13,66,0,16,0
2013-08-19,"ZLT-009",29.724595,-15.559303,6677986.25,306.346435546875,288.008056640625,53538187.5,38131933,0,NA,21,13,66,0,16,0
2013-08-20,"ZLT-009",29.724595,-15.559303,6485593.875,300.53955078125,290.01806640625,53897009.5,38133186,0,NA,21,13,66,0,16,0
2013-08-21,"ZLT-009",29.724595,-15.559303,6331709.25,299.572265625,288.3779296875,54275624.5,38075937,0,NA,21,13,66,0,16,0
2013-08-22,"ZLT-009",29.724595,-15.559303,6802345.875,303.13623046875,286.014404296875,54418858.5,38594783.25,0,NA,21,13,66,0,16,0
2013-08-23,"ZLT-009",29.724595,-15.559303,6820452.6875,304.574462890625,289.849609375,54705366.5,38984643.75,0,NA,21,13,66,0,16,0
2013-08-24,"ZLT-009",29.724595,-15.559303,6860282.75,302.269287109375,291.0078125,55217727,38609800.5,0,NA,21,13,66,0,16,0
2013-08-25,"ZLT-009",29.724595,-15.559303,6899790.75,302.91455078125,289.4775390625,55218902.5,39487851,0,NA,21,13,66,0,16,0
2013-08-26,"ZLT-009",29.724595,-15.559303,6912987.125,301.2451171875,289.642578125,55586343,39497408.75,0,NA,21,13,66,0,16,0
2013-08-27,"ZLT-009",29.724595,-15.559303,6948702.75,300.115478515625,287.781982421875,55716662,40192107,0,NA,21,13,66,0,16,0
2013-08-28,"ZLT-009",29.724595,-15.559303,6994493.75,301.9052734375,286.892822265625,55957353.5,40469234,0,NA,21,13,66,0,16,0
2013-08-29,"ZLT-009",29.724595,-15.559303,7053831.375,303.64990234375,287.94287109375,56412490.5,40262638,0,NA,21,13,66,0,16,0
2013-08-30,"ZLT-009",29.724595,-15.559303,7101310.25,306.630126953125,289.32666015625,56821854,40148522.5,0,NA,21,13,66,0,16,0
2013-08-31,"ZLT-009",29.724595,-15.559303,7117995,308.750732421875,289.403076171875,57094477,40384371.5,0,NA,21,13,66,0,16,0
2013-09-01,"ZLT-009",29.724595,-15.559303,7145267.125,307.36376953125,290.5205078125,57501514,40297371.5,0,NA,21,13,66,0,16,0
2013-09-02,"ZLT-009",29.724595,-15.559303,7187282.375,305.2607421875,294.107177734375,58017356.5,39939716,0,NA,21,13,66,0,16,0
2013-09-03,"ZLT-009",29.724595,-15.559303,6737640.875,303.126220703125,292.26904296875,58294860.5,40175412.25,0.000253677368164062,NA,21,13,66,0,16,0
2013-09-04,"ZLT-009",29.724595,-15.559303,6697807.6875,303.067138671875,291.72265625,58603486,40302019,0,NA,21,13,66,0,16,0
2013-09-05,"ZLT-009",29.724595,-15.559303,7167233.75,301.9130859375,291.07861328125,58371328.5,41761080,0,NA,21,13,66,0,16,0
2013-09-06,"ZLT-009",29.724595,-15.559303,7314851.9375,301.3046875,288.337890625,58547743.5,42193476.5,0,NA,21,13,66,0,16,0
2013-09-07,"ZLT-009",29.724595,-15.559303,7363173.8125,301.14208984375,289.169189453125,58931993.5,42133353,0,NA,21,13,66,0,16,0
2013-09-08,"ZLT-009",29.724595,-15.559303,7371936.25,302.109375,286.982666015625,58977117,42928363,0,NA,21,13,66,0,16,0
2013-09-09,"ZLT-009",29.724595,-15.559303,7427087,305.179931640625,286.921630859375,59409522,42762505.5,0,NA,21,13,66,0,16,0
2013-09-10,"ZLT-009",29.724595,-15.559303,7464279.3125,306.664794921875,288.967529296875,59640313.5,43085047.5,0,NA,21,13,66,0,16,0
2013-09-11,"ZLT-009",29.724595,-15.559303,7524831.875,307.060791015625,292.80712890625,60168334.5,42664640,0,NA,21,13,66,0,16,0
2013-09-12,"ZLT-009",29.724595,-15.559303,7553757.5625,308.093505859375,292.633056640625,60453991.5,42814683.5,0,NA,21,13,66,0,16,0
2013-09-13,"ZLT-009",29.724595,-15.559303,7608597.5625,308.375244140625,294.743896484375,60799611.5,42820422.5,0,NA,21,13,66,0,16,0
2013-09-14,"ZLT-009",29.724595,-15.559303,7637758.4375,309.460205078125,294.32373046875,61022837.5,43134613.5,0,NA,21,13,66,0,16,0
2013-09-15,"ZLT-009",29.724595,-15.559303,7662005.3125,310.20947265625,293.502197265625,61253318,43423501.5,0,NA,21,13,66,0,16,0
2013-09-16,"ZLT-009",29.724595,-15.559303,7701471.375,309.850830078125,295.295166015625,61617604,43409799.5,0,NA,21,13,66,0,16,0
2013-09-17,"ZLT-009",29.724595,-15.559303,7728898.5,307.4384765625,295.011474609375,61825159,43830604,0,NA,21,13,66,0,16,0
2013-09-18,"ZLT-009",29.724595,-15.559303,7757327.125,307.10546875,294.142333984375,62072256,44103854,0,NA,21,13,66,0,16,0
2013-09-19,"ZLT-009",29.724595,-15.559303,7789946,307.07470703125,294.7314453125,62321920,44401646.5,0,NA,21,13,66,0,16,0
2013-09-20,"ZLT-009",29.724595,-15.559303,7819339.4375,309.15283203125,293.17333984375,62553161,44731618.5,0,NA,21,13,66,0,16,0
2013-09-21,"ZLT-009",29.724595,-15.559303,7849084.4375,310.126953125,294.523193359375,62860211,44832399.5,0,NA,21,13,66,0,16,0
2013-09-22,"ZLT-009",29.724595,-15.559303,7899831.125,308.34765625,297.173828125,63082926,45162173,0,NA,21,13,66,0,16,0
2013-09-23,"ZLT-009",29.724595,-15.559303,6795707.9375,302.5859375,293.9375,63656821,44596994,8.20159912109375e-05,NA,21,13,66,0,16,0
2013-09-24,"ZLT-009",29.724595,-15.559303,7793306.625,305.526611328125,292.57958984375,63839821,45010558,0,NA,21,13,66,0,16,0
2013-09-25,"ZLT-009",29.724595,-15.559303,7969715.25,307.91796875,290.740234375,63754939,46082713,0,NA,21,13,66,0,16,0
2013-09-26,"ZLT-009",29.724595,-15.559303,8006698.5,309.802490234375,292.1455078125,64054381.5,46153096.5,0,NA,21,13,66,0,16,0
2013-09-27,"ZLT-009",29.724595,-15.559303,8041562,310.856689453125,293.882080078125,64337551,46296417.5,0,NA,21,13,66,0,16,0
2013-09-28,"ZLT-009",29.724595,-15.559303,8084818.625,312.18212890625,294.0458984375,64616147,46460796.5,0,NA,21,13,66,0,16,0
2013-09-29,"ZLT-009",29.724595,-15.559303,7707118.125,312.474853515625,296.189453125,64984804.5,46364425.5,0,NA,21,13,66,0,16,0
2013-09-30,"ZLT-009",29.724595,-15.559303,6916644.625,304.277099609375,295.124267578125,65613777.5,45594347,0,NA,21,13,66,0,16,0.19066147506237
2013-10-01,"ZLT-009",29.724595,-15.559303,6412624.875,299.53271484375,291.511962890625,65642994.5,46364798,0,NA,21,13,66,0,16,0
2013-10-02,"ZLT-009",29.724595,-15.559303,7992308.875,301.552734375,287.937744140625,65630221,47438680,0,NA,21,13,66,0,16,0
2013-10-03,"ZLT-009",29.724595,-15.559303,8214326.25,302.39111328125,288.863037109375,65677800.5,48109009,0,NA,21,13,66,0,16,0
2013-10-04,"ZLT-009",29.724595,-15.559303,8261591.9375,304.706298828125,289.94482421875,65976807.5,48134460.5,0,NA,21,13,66,0,16,0
2013-10-05,"ZLT-009",29.724595,-15.559303,8180487.6875,305.85009765625,293.05078125,66528501,47638861,0,NA,21,13,66,0,16,0
2013-10-06,"ZLT-009",29.724595,-15.559303,8118599.3125,306.654541015625,294.249755859375,66984708,47288580.5,0.000469207763671875,NA,21,13,66,0,16,0
2013-10-07,"ZLT-009",29.724595,-15.559303,7866597.25,304.383544921875,295.329345703125,67343694.5,47227382.5,0.0039825439453125,NA,21,13,66,0,16,0
2013-10-08,"ZLT-009",29.724595,-15.559303,7764214.75,304.426025390625,293.282958984375,67457588,47612051.5,0,NA,21,13,66,0,16,0
2013-10-09,"ZLT-009",29.724595,-15.559303,8200040.5625,305.23876953125,292.706298828125,67431480.5,48398557.5,0,NA,21,13,66,0,16,0
2013-10-10,"ZLT-009",29.724595,-15.559303,8433469.625,306.832763671875,293.1796875,67473599.5,49033040,0,NA,21,13,66,0,16,0
2013-10-11,"ZLT-009",29.724595,-15.559303,8472211.5625,307.27783203125,293.668701171875,67824346,48890575,0,NA,21,13,66,0,16,0
2013-10-12,"ZLT-009",29.724595,-15.559303,8441969.8125,309.071044921875,294.76025390625,68023671.5,49176031.5,0,NA,21,13,66,0,16,0
2013-10-13,"ZLT-009",29.724595,-15.559303,8447580.375,311.42431640625,294.28955078125,68179259,49505927,0,NA,21,13,66,0,16,0
2013-10-14,"ZLT-009",29.724595,-15.559303,8487447.4375,311.609619140625,295.671875,68439134,49567174,0,NA,21,13,66,0,16,0
2013-10-15,"ZLT-009",29.724595,-15.559303,8420857.25,306.355224609375,294.9892578125,69028238,48751585,0,NA,21,13,66,0,16,0
2013-10-16,"ZLT-009",29.724595,-15.559303,8224101.4375,305.20751953125,293.263671875,69062805.5,49411533.5,0,NA,21,13,66,0,16,0
2013-10-17,"ZLT-009",29.724595,-15.559303,8620198.3125,306.926513671875,292.85693359375,69030246.5,50179649.5,0,NA,21,13,66,0,16,0
2013-10-18,"ZLT-009",29.724595,-15.559303,8620178.0625,308.6484375,292.448974609375,68953488.5,51049249.5,0,NA,21,13,66,0,16,0
2013-10-19,"ZLT-009",29.724595,-15.559303,8671099.125,310.043701171875,294.095947265625,69340703,50739179.5,0,NA,21,13,66,0,16,0
2013-10-20,"ZLT-009",29.724595,-15.559303,8715683.9375,308.79736328125,295.204345703125,69702211,50473343,0,NA,21,13,66,0,16,0
2013-10-21,"ZLT-009",29.724595,-15.559303,8725674.3125,310.8994140625,296.2099609375,69874168.5,50724100.5,0,NA,21,13,66,0,16,0
2013-10-22,"ZLT-009",29.724595,-15.559303,8592776.5625,312.76513671875,296.242919921875,70016994,50993937.5,0,NA,21,13,66,0,16,1.42645406723022
2013-10-23,"ZLT-009",29.724595,-15.559303,7975420.25,308.51416015625,298.446533203125,70554283,50208761.5,0.000464439392089844,NA,21,13,66,0,16,12.6428871154785
2013-10-24,"ZLT-009",29.724595,-15.559303,5045099.5,298.03564453125,292.874267578125,71163353.5,49825866.5,0.0202999114990234,NA,21,13,66,0,16,2.50755596160889
2013-10-25,"ZLT-009",29.724595,-15.559303,7860879.25,303.003662109375,291.578857421875,70981429,50440214.5,0.000458955764770508,NA,21,13,66,0,16,0
2013-10-26,"ZLT-009",29.724595,-15.559303,8843227.25,307.5146484375,292.212646484375,71032363,50840720,0,NA,21,13,66,0,16,0
2013-10-27,"ZLT-009",29.724595,-15.559303,8558089.5,309.039794921875,295.658203125,71187282,51046032.5,0,NA,21,13,66,0,16,0
2013-10-28,"ZLT-009",29.724595,-15.559303,7847436.875,307.30810546875,296.553466796875,71485415,50829259.5,0,NA,21,13,66,0,16,0
2013-10-29,"ZLT-009",29.724595,-15.559303,8243058.1875,306.203857421875,296.510498046875,71642550,51035532,0.000672340393066406,NA,21,13,66,0,16,0
2013-10-30,"ZLT-009",29.724595,-15.559303,8589026.1875,310.185791015625,297.483642578125,71734819,51352964.5,0,NA,21,13,66,0,16,0
