"date","plot_match","lon","lat","wind_speed_mean","lai_high_mean","lai_low_mean","temp_mean","max_temp","min_temp","vpd_mean","surf_net_sol_sum","surf_net_sol_clear_sum","top_net_sol_sum","top_net_sol_clear_sum","cloud_mean","precip_sum","CLYPPT_M_sl1_1km_ll","CLYPPT_M_sl7_1km_ll","SLTPPT_M_sl1_1km_ll","SLTPPT_M_sl7_1km_ll","SNDPPT_M_sl1_1km_ll","SNDPPT_M_sl7_1km_ll","ORCDRC_M_sl1_1km_ll","ORCDRC_M_sl7_1km_ll","CECSOL_M_sl1_1km_ll","CECSOL_M_sl7_1km_ll"
2017-06-14,"ZIS_1405",23.40056,-13.59615,2.40328492625458,3.37586200442405,1.6815719349531,293.687862885964,301.61487903682,288.302757837952,-0.123058094801229,8500259.77605176,8600241.0784185,11472779.1040239,11588678.2766545,0.0670311140951887,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15,"ZIS_1405",23.40056,-13.59615,1.66945802333439,3.36830880037896,1.67986083917317,294.111792190444,301.571491280514,287.84939531002,-0.130394129756596,8679589.1091206,8625664.01953214,11621585.8631224,11568313.1588665,0.0395627648156908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16,"ZIS_1405",23.40056,-13.59615,2.37957105784992,3.36263107605525,1.67852718659516,293.396435470255,300.392716760574,288.189241630588,-0.124067769086265,6715459.93865686,8558837.58936719,9784153.63300932,11565784.4981917,0.32803829114085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-17,"ZIS_1405",23.40056,-13.59615,2.89827975976716,3.35693763354659,1.67721892256707,293.927317342878,300.123719782638,289.239045662407,-0.145350453437423,7523410.39049029,8587942.63067462,10476885.4375048,11550585.3961821,0.651360128993535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-18,"ZIS_1405",23.40056,-13.59615,3.12875737684565,3.35124538939451,1.67590634166124,293.7263880851,299.343381220357,289.715162742584,-0.130531959876178,6446698.19431431,8493869.93960295,9421394.42955458,11553410.6075412,0.337642866952528,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-19,"ZIS_1405",23.40056,-13.59615,2.65766855365066,3.34552112335425,1.6745727576938,292.509627781086,299.880164237537,287.950792298972,-0.121698855851865,8393533.86318344,8527575.86144385,11370230.4019044,11541783.2217661,0.0912962426055066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,"ZIS_1405",23.40056,-13.59615,2.48977624215596,3.33977253036519,1.67324526547574,292.131184867271,299.032000788397,287.029237643898,-0.121333978340549,8599237.85671341,8602739.44278455,11505599.4931409,11521386.1611097,0.0352519595725309,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-21,"ZIS_1405",23.40056,-13.59615,2.83337268667694,3.33413346375153,1.67188812479853,292.175619393628,298.215889013723,286.616613104723,-0.129364348113233,7231948.96641387,8565808.70340134,10154109.2928448,11522650.8440023,0.23373338623289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-22,"ZIS_1405",23.40056,-13.59615,2.00020602605103,3.32838801443051,1.6705888743677,291.892380197475,297.690981640601,286.12009665276,-0.120833159335409,7406334.19913631,8567038.15128256,10313644.6836861,11516173.0064548,0.49609357117788,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-23,"ZIS_1405",23.40056,-13.59615,2.29780070025344,3.32270036873891,1.6692923683597,290.690464439841,297.99231506723,284.977864149938,-0.108312454229216,8548458.86036043,8578928.62722598,11465767.9940183,11512469.061511,0.0509654169146333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-24,"ZIS_1405",23.40056,-13.59615,2.9666010367037,3.31697386121305,1.66793193313328,292.208426062537,299.682174092365,286.165526494345,-0.119687614995004,8486390.41655349,8552349.19762562,11443979.578655,11521342.9247555,0.00495679021765116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-25,"ZIS_1405",23.40056,-13.59615,3.11471239104097,3.31133912125648,1.6666136862672,293.369450386824,300.833288205584,287.669904681998,-0.125764165755694,8561798.17801718,8507874.94007599,11588596.1537546,11534557.8851571,0.00391914506177549,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-26,"ZIS_1405",23.40056,-13.59615,2.93053182999053,3.30558860701622,1.66527076443218,293.821718172256,300.929866717019,288.04134719474,-0.13539533568986,8470324.52193551,8496468.06732486,11495404.3819145,11541676.0957685,0.206265036953392,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-27,"ZIS_1405",23.40056,-13.59615,2.92203588519962,3.29986576984542,1.66395653299197,292.279639091486,299.024314603872,287.812168586729,-0.122092292478071,8573867.20803259,8593957.87673386,11503377.6668243,11522912.4770726,0.0749825787516722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-28,"ZIS_1405",23.40056,-13.59615,2.37520799610862,3.29420971342285,1.66263466746159,291.575016083063,298.401595446485,285.83588721373,-0.110171655196145,8668462.15445653,8616611.56119817,11567864.3316802,11521337.7799887,0.0170626503695339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-29,"ZIS_1405",23.40056,-13.59615,2.81186816395822,3.2885033165555,1.66131399469959,291.608899419467,299.127492236438,285.865331553646,-0.105624981398324,8517377.55085224,8560627.54630492,11506618.4265027,11543243.0717959,0.0255113199965412,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-30,"ZIS_1405",23.40056,-13.59615,2.3937408066101,3.28280859124649,1.65997693611902,292.471420315018,300.132054972244,286.536779936224,-0.116505416071672,8576000.1904384,8522501.94558467,11610996.0463278,11565023.5063251,0.0920134385220678,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-01,"ZIS_1405",23.40056,-13.59615,2.66347301735691,3.27703367849753,1.65865129762818,292.885887145181,299.519498216339,287.7361462331,-0.133685273701173,8145068.3340607,8584636.0154426,11128887.9400607,11566285.3179925,0.118886667785696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-02,"ZIS_1405",23.40056,-13.59615,2.51776087392325,3.27144981995369,1.65732790341704,291.965581699217,298.916638473621,286.694187157496,-0.124885083972091,8329614.35612592,8597397.14159279,11291929.7472724,11579817.7069873,0.0237208734530694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-03,"ZIS_1405",23.40056,-13.59615,1.9251598961929,3.26567998593922,1.65601731408048,291.524264295249,298.86424729925,285.322599161783,-0.122675707321796,8635797.04979171,8616618.20505699,11611300.2340805,11593221.3693864,0.0279897151053668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-04,"ZIS_1405",23.40056,-13.59615,1.86280353446184,3.26002252905383,1.65468177440133,291.25220999925,298.527011349482,285.066678838244,-0.128959204471675,8484165.26293623,8635417.36834877,11472300.2149146,11607964.4895854,0.135003229924872,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-05,"ZIS_1405",23.40056,-13.59615,2.67511267486462,3.25428758196213,1.65335880209863,291.42836933261,298.117380449068,285.371679250876,-0.113678779486023,7655337.46478873,8579099.65653945,10631728.9123953,11631969.4693055,0.268883615888178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-06,"ZIS_1405",23.40056,-13.59615,2.9221735984907,3.2486265219352,1.65200728500455,292.077333969796,297.974018557891,287.4712811377,-0.111801286209324,7372073.88472983,8522284.6993118,10503903.6723483,11662355.5985534,0.374429676651458,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-07,"ZIS_1405",23.40056,-13.59615,2.67593872375756,3.24289178672908,1.65068304573471,292.709852154044,299.462902293143,288.474811127332,-0.107233999516585,6464561.12041262,8464951.23592694,9588130.63439794,11696337.1736377,0.575505216201507,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-08,"ZIS_1405",23.40056,-13.59615,2.88240782768418,3.23716042368593,1.6493976630214,294.706014110712,301.042598472722,289.731027535596,-0.131048238528685,7628295.8206705,8432963.41714861,10847169.8936414,11732767.3080738,0.264852567917436,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-09,"ZIS_1405",23.40056,-13.59615,2.43556784659934,3.23153473380509,1.64804112773157,295.963329085662,302.417134492653,290.867387676462,-0.163563810635092,7839220.76511071,8561093.19457373,10865360.0778844,11741742.4122808,0.256969770955091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10,"ZIS_1405",23.40056,-13.59615,2.56506539034924,3.22576371276566,1.64672360919308,293.793831987086,301.659073347946,288.035746973972,-0.140860201926054,8643881.01457281,8628806.30888255,11769786.7312041,11755704.188119,0.0647841545480903,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-11,"ZIS_1405",23.40056,-13.59615,2.43728969928261,3.22009201530622,1.64539637434227,293.238288533276,300.787574796822,288.368965085011,-0.139210420573322,8379838.66400134,8713225.17034166,11440004.390826,11764161.1572795,0.0579351878697247,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-12,"ZIS_1405",23.40056,-13.59615,2.58754218527129,3.21438934684903,1.64404597473121,293.176510650216,300.215748168951,287.158454228511,-0.138260121091567,8796530.64196664,8734630.91779714,11847857.738605,11787974.2883738,0.00756616259492673,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-13,"ZIS_1405",23.40056,-13.59615,2.61048336997965,3.208710275616,1.64273820060122,291.794875591116,299.257662505496,286.67403714198,-0.127116037436026,8881038.06705019,8826088.73330994,11853978.7570842,11799158.4663605,0.00257631015417169,-2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-14,"ZIS_1405",23.40056,-13.59615,1.81597646550599,3.20300194026719,1.64142840432214,291.467485785976,299.310510816265,285.369543876332,-0.125650394954472,8962893.10118566,8906534.66192606,11877605.0651733,11821340.567714,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-15,"ZIS_1405",23.40056,-13.59615,1.38120438971096,3.19981696276927,1.64074287730633,292.026005985134,300.66677981388,284.470581168314,-0.126552919906081,8932077.24914165,8875707.93633742,11923485.5482276,11867216.0700716,0.0435213302203979,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-16,"ZIS_1405",23.40056,-13.59615,1.58190927241575,3.19955373365909,1.64064966255074,292.624443765413,301.536992212982,284.711248520098,-0.136034715711154,8955116.89365663,8900803.958189,11948669.1912777,11896249.8170998,0.0103001541208246,-2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-17,"ZIS_1405",23.40056,-13.59615,2.88254253362048,3.19930612695846,1.64063556540693,293.224038091103,301.257404927134,285.707922007686,-0.15746206449419,9059560.43446813,9002590.63323821,11969548.4615079,11912626.1058093,0.104111668930157,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,"ZIS_1405",23.40056,-13.59615,3.02734409391769,3.19907289122301,1.64065545564234,293.183656611563,300.935946300284,286.15305361421,-0.146846886389813,9011633.15459387,8954320.83475501,12020018.1429204,11962551.9439672,0,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-19,"ZIS_1405",23.40056,-13.59615,2.40755952921366,3.19885301964695,1.64061142069525,293.829196142637,301.693413308497,288.113023883989,-0.13342033595214,8944542.40568874,8887102.51458044,12072653.9234889,12014942.4457296,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-20,"ZIS_1405",23.40056,-13.59615,1.94703318805351,3.19860883369551,1.6406144550831,293.151797203163,301.077536746008,287.20591823132,-0.12358874835556,8958883.19692369,8901198.21451788,12113029.9748829,12055218.904674,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-21,"ZIS_1405",23.40056,-13.59615,2.21371333158757,3.19839398885271,1.64048861367287,293.311321359501,300.958717278085,287.055051093801,-0.133257720724755,9049500.14386645,8991413.40674164,12141596.0344864,12083135.0985916,0.0390108800146491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-22,"ZIS_1405",23.40056,-13.59615,1.64541754219085,3.19816265201569,1.64050043921693,293.185353707993,301.192221444164,286.489452646651,-0.138236189649157,9110439.57310057,9056823.9761952,12175114.9692521,12120021.1074115,0.0988369727211227,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-23,"ZIS_1405",23.40056,-13.59615,1.3253953766792,3.19790600253502,1.64051967004577,293.021545792326,301.869638178922,285.367217732115,-0.140667946408155,9142777.51728137,9083867.72294874,12223289.928433,12164111.778066,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-24,"ZIS_1405",23.40056,-13.59615,2.14134857599792,3.1976953513193,1.64052334335015,292.963102042419,301.616843595259,286.684828703013,-0.138253863650296,9128666.14084507,9060643.93133231,12287522.8609708,12217949.711321,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-25,"ZIS_1405",23.40056,-13.59615,2.27852910041242,3.19745815681603,1.64051290647162,292.840031436233,301.268898279302,286.843770873757,-0.136498565283952,9176989.19078937,9109006.81122488,12321453.0313582,12252380.3518838,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-26,"ZIS_1405",23.40056,-13.59615,2.30821844123304,3.19725241948315,1.64035357782529,292.493485805716,300.789119082299,286.112819702657,-0.132257271374433,9217205.91457739,9157145.05192804,12353389.8507317,12293548.9454168,0.00339523598797552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-27,"ZIS_1405",23.40056,-13.59615,2.79719595638179,3.19698185043898,1.64036749614698,292.576749384142,300.679629233793,286.367193747598,-0.141701824632475,9243013.87819877,9175758.13443609,12414193.5266812,12346572.0210581,0.000770604123113546,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-28,"ZIS_1405",23.40056,-13.59615,3.82289275409798,3.19674138373928,1.64038052780899,292.72938612363,299.703255458188,287.072695397888,-0.154322504009189,9442809.35418797,9381780.69821312,12412914.6165749,12352085.7070484,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-29,"ZIS_1405",23.40056,-13.59615,3.49332168320702,3.19651517189455,1.64039267281131,291.407955165778,297.907521451353,285.909491799158,-0.124569394742491,9440086.27543375,9375164.11798636,12459685.6091435,12394809.0201883,0.0019277819317494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-30,"ZIS_1405",23.40056,-13.59615,3.14796161657447,3.19627919841107,1.64035408448797,292.694623919348,300.214165831617,286.090933521804,-0.133439282249703,9339175.94323471,9271219.09022935,12547416.1095021,12478047.9575176,0.00158952995691738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-31,"ZIS_1405",23.40056,-13.59615,2.96793503486263,3.19604968673941,1.64026113051464,294.140424519292,301.287398832131,287.573855178551,-0.150707654507076,8974984.81485664,9239910.48125372,12237441.4356126,12546097.9866632,0.0511358145260149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01,"ZIS_1405",23.40056,-13.59615,2.98561561164113,3.19581104023778,1.64025141823824,294.678323944079,301.924815942117,289.029691587576,-0.156160703007341,8626959.8991653,9262613.49317138,11876223.0917553,12600326.24052,0.311109161287697,-2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02,"ZIS_1405",23.40056,-13.59615,2.43275970961486,3.1955866073006,1.64026005385645,294.309976998396,301.361835547668,288.656375436266,-0.143068313830133,8887536.60867044,9250285.79994812,12270938.1974883,12658949.2561,0.254334966098505,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"ZIS_1405",23.40056,-13.59615,2.36486365114305,3.1953369092194,1.64026780281499,293.576735760442,301.236189470799,288.554407114366,-0.14332301412816,9466429.06138892,9398135.66563411,12757932.2188211,12689051.6164986,0.07413186231873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-04,"ZIS_1405",23.40056,-13.59615,1.93144115013072,3.19511729035376,1.64027466511385,293.380834789442,301.619587013443,287.263765834848,-0.135531169107811,9523815.21566234,9438857.34124792,12830665.5561015,12742487.7110463,0.00339523598797552,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-05,"ZIS_1405",23.40056,-13.59615,2.25298153665925,3.19488822589263,1.64022971680795,294.195445128268,302.358969807703,287.67417982713,-0.151801944942938,9539694.98359605,9482076.87729846,12849935.3327331,12798010.7468298,0.442124578456655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-06,"ZIS_1405",23.40056,-13.59615,2.49817352468541,3.19461838703878,1.64016357559717,294.189613621268,302.227378860233,287.558436986333,-0.157429116185064,9530646.38090733,9520412.56771398,12859548.550135,12852061.0237895,0.321317758483003,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07,"ZIS_1405",23.40056,-13.59615,2.77404425620932,3.19441003691604,1.64011779340895,294.790646733593,302.154397834989,288.534434505296,-0.16824426395422,9647910.18924817,9570508.65780599,12979827.2201181,12904702.9022935,0.157875930192931,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08,"ZIS_1405",23.40056,-13.59615,3.07848928171739,3.19417640348765,1.6401116911041,293.767685008471,301.110524539372,289.073639347703,-0.163415139762242,9731804.8284681,9667027.56046572,13011581.8924817,12946901.0253765,0,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-09,"ZIS_1405",23.40056,-13.59615,3.18181146828239,3.19394120257161,1.6401116911041,293.121787224666,300.526321338253,287.37491317441,-0.156099752943876,9846961.78645873,9781564.9363832,13045499.9880976,12980303.1481544,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-10,"ZIS_1405",23.40056,-13.59615,2.98680164765373,3.19372013232852,1.64010151873329,292.366388399827,299.597656972739,286.942617166339,-0.139580249044208,9904047.84594021,9840490.70605649,13087818.0502648,13025113.29315,0.0178561437240271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-11,"ZIS_1405",23.40056,-13.59615,2.97011965819984,3.19346609827658,1.63998962265433,292.846038381083,300.408608734549,286.679827338898,-0.143308989974887,9911953.782064,9855567.9802237,13144402.9920803,13087417.7252987,0,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-12,"ZIS_1405",23.40056,-13.59615,3.02130075703438,3.1932428576421,1.63998962265433,293.567036540229,301.433713545919,287.098007933503,-0.149491380021493,9916088.62173256,9849732.58028779,13222094.6578975,13155784.8119268,0.00084944480897665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-13,"ZIS_1405",23.40056,-13.59615,2.84953178347246,3.19301717714123,1.63998962265433,294.245128639567,301.870977489544,287.639591899906,-0.160562349564096,9949126.13797629,9881059.93621534,13286610.0877421,13217974.9478278,0.000386573685522307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-14,"ZIS_1405",23.40056,-13.59615,3.27704807279816,3.19277424713578,1.63998962265433,294.755674029598,301.821418380697,288.485262982218,-0.174840553262865,9630064.01684647,9907498.49999237,13016464.3542643,13280013.199823,0.0172483074685019,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-15,"ZIS_1405",23.40056,-13.59615,2.54615786642841,3.19513804039449,1.64061013727399,294.401859590662,301.973820206906,288.323443407091,-0.169312963524578,10006605.5660507,9989159.62193094,13347095.9815665,13328076.0874674,0.0463926571345734,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-16,"ZIS_1405",23.40056,-13.59615,0.687450130288561,3.20055281144733,1.64200375207553,294.200220161634,302.711312411751,288.375921719991,-0.15136594106666,9643345.20488914,9995433.63178856,13041429.4209024,13396556.9644607,0.080507784881917,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-17,"ZIS_1405",23.40056,-13.59615,1.13291658292129,3.20598507043426,1.64340753924788,295.380842862516,304.372181137509,286.51765334578,-0.182873947578161,10234699.5347077,10164305.9471106,13502685.7562449,13432365.4942701,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-18,"ZIS_1405",23.40056,-13.59615,2.61267313343965,3.21140508507323,1.64483167116186,295.377377445055,304.275882616809,288.282317880996,-0.19124137629651,10214869.4365282,10140159.3251644,13581421.1651534,13506557.7811484,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-19,"ZIS_1405",23.40056,-13.59615,2.62265645414089,3.21681893578203,1.64628191731448,296.851516817157,304.82492982871,289.323359312263,-0.193902187406787,9024094.05118032,9951201.55524698,12563993.3488166,13611138.0411091,0.225160097457261,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-20,"ZIS_1405",23.40056,-13.59615,3.82596266009983,3.22223634523728,1.64767756932218,297.018874070016,303.605627927765,292.338536496969,-0.179573997538349,9286060.83310698,10008401.5759999,12859497.6610868,13656053.8276593,0.179591452652353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-21,"ZIS_1405",23.40056,-13.59615,3.7974861240106,3.22763847316264,1.64910442206439,294.875238271161,301.410816193034,290.006931409885,-0.171199127316488,10435684.5319457,10361961.2704439,13719134.9652847,13645467.3352357,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-22,"ZIS_1405",23.40056,-13.59615,2.24493542789689,3.23308338102047,1.65048973064054,294.314905307776,302.503283460986,288.095132790475,-0.163380639408788,10416855.4864267,10346649.6300795,13783685.5725207,13713675.9263272,0,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-23,"ZIS_1405",23.40056,-13.59615,1.14897414561007,3.23848498800223,1.65191657531092,295.337292585465,304.603761751296,287.485145879807,-0.186262138596589,10567751.6136298,10496278.8311232,13827369.9687181,13756159.544901,0.382763900121567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
