"plotcode","fire_return_mean"
"ZIS_3751",364.3125
"ZIS_3752",364.294117647059
"ZIS_3753",364.352941176471
"ZIS_3754",413.066666666667
"ZIS_3755",364.411764705882
"ZIS_3756",364.294117647059
"ZIS_3757",365.8125
"ZIS_3759",390.266666666667
"ZIS_3760",390.2
"ZIS_3761",417.071428571429
"ZIS_3762",389.266666666667
"ZIS_3763",389.266666666667
"ZIS_3764",417.071428571429
"ZIS_3765",1089.66666666667
"ZIS_3766",1484
"ZIS_3767",NaN
"ZIS_3768",1485
"ZIS_3769",498.363636363636
"ZIS_3770",533.818181818182
"ZIS_3771",587.4
"ZIS_3772",438.4
"ZIS_3773",386.875
"ZIS_3774",413.666666666667
"ZIS_3775",364.117647058824
"ZIS_3776",412.8
"ZIS_3777",1084.66666666667
"ZIS_3778",911.833333333333
"ZIS_3779",840
"ZIS_378",690.625
"ZIS_3780",1085
"ZIS_3782",1135
"ZIS_3783",NaN
"ZIS_3785",978
"ZIS_3786",977.5
"ZIS_3787",1036.83333333333
"ZIS_3788",977.333333333333
"ZIS_3789",2889
"ZIS_379",488.583333333333
"ZIS_3790",NaN
"ZIS_3791",2878
"ZIS_3793",855.666666666667
"ZIS_3794",911.75
"ZIS_380",432.363636363636
"ZIS_3800",1624.33333333333
"ZIS_3804",NaN
"ZIS_3805",1184.5
"ZIS_3806",NaN
"ZIS_3807",2550.5
"ZIS_3808",836.714285714286
"ZIS_3809",837.142857142857
"ZIS_381",451.153846153846
"ZIS_3810",870.8
"ZIS_3811",732.5
"ZIS_3814",1104
"ZIS_3815",NaN
"ZIS_3816",572.857142857143
"ZIS_3817",550.875
"ZIS_3818",912.333333333333
"ZIS_3819",634.75
"ZIS_382",533
"ZIS_3820",371
"ZIS_3821",1942.66666666667
"ZIS_3822",1456.75
"ZIS_3823",1464.33333333333
"ZIS_3824",584.6
"ZIS_3825",487.25
"ZIS_3826",683.875
"ZIS_3827",649.555555555556
"ZIS_3828",1700.66666666667
"ZIS_3829",1700
"ZIS_383",370
"ZIS_3830",2551
"ZIS_3831",1700.66666666667
"ZIS_3832",2183
"ZIS_3833",NaN
"ZIS_3834",549.5
"ZIS_3835",1467.75
"ZIS_3836",1823.66666666667
"ZIS_3838",5877
"ZIS_384",370
"ZIS_3840",2001.5
"ZIS_3842",365.75
"ZIS_3843",1057
"ZIS_3844",1818
"ZIS_3845",3093.5
"ZIS_3846",1238.2
"ZIS_3847",1548
"ZIS_3848",483.111111111111
"ZIS_3849",434.8
"ZIS_385",1092
"ZIS_3851",543.5
"ZIS_3852",686.5
"ZIS_3853",585.5
"ZIS_3854",585.3
"ZIS_3855",532.272727272727
"ZIS_3856",595.5
"ZIS_386",3985
"ZIS_3862",NaN
"ZIS_3864",522.857142857143
"ZIS_3865",496.363636363636
"ZIS_3866",478.8
"ZIS_3867",532.222222222222
"ZIS_3868",546.333333333333
"ZIS_3869",486.083333333333
"ZIS_387",413.933333333333
"ZIS_3870",448.692307692308
"ZIS_3871",405.777777777778
"ZIS_3872",1340.33333333333
"ZIS_3873",1469
"ZIS_3874",NaN
"ZIS_3875",856.666666666667
"ZIS_3876",1167.6
"ZIS_3877",918
"ZIS_3879",1375.25
"ZIS_388",449.076923076923
"ZIS_3880",364.176470588235
"ZIS_3881",386.375
"ZIS_3882",386.5625
"ZIS_3883",364.352941176471
"ZIS_3884",802.4
"ZIS_3885",531.636363636364
"ZIS_3886",584.9
"ZIS_3887",792
"ZIS_389",477.615384615385
"ZIS_3891",971.833333333333
"ZIS_3892",1004.5
"ZIS_3893",NaN
"ZIS_3894",550
"ZIS_3895",509.4
"ZIS_3896",3634
"ZIS_3897",NaN
"ZIS_3898",NaN
"ZIS_390",414.333333333333
"ZIS_391",NaN
"ZIS_3912",415.428571428571
"ZIS_3913",447.384615384615
"ZIS_3916",387.6875
"ZIS_3917",413.533333333333
"ZIS_3918",413.6
"ZIS_392",4385
"ZIS_3920",1001.25
"ZIS_3921",729.333333333333
"ZIS_3922",728.2
"ZIS_3923",1287.75
"ZIS_3924",794
"ZIS_3925",920.5
"ZIS_3926",572.5
"ZIS_3927",572.5
"ZIS_393",2553
"ZIS_394",2552
"ZIS_399",879.4
"ZIS_400",662.4
"ZIS_403",687.25
"ZIS_404",918.5
"ZIS_405",884.6
"ZIS_406",732.375
"ZIS_410",364
"ZIS_412",NaN
"ZIS_414",1164.8
"ZIS_416",1948
"ZIS_418",2380.5
"ZIS_419",2380.5
"ZIS_420",478.8
"ZIS_421",569.111111111111
"ZIS_422",455.083333333333
"ZIS_423",455.083333333333
"ZIS_424",365.058823529412
"ZIS_425",387.8125
"ZIS_426",387.75
"ZIS_427",387.9375
"ZIS_432",388.666666666667
"ZIS_433",416.428571428571
"ZIS_434",388.666666666667
"ZIS_436",1213.66666666667
"ZIS_437",624.285714285714
"ZIS_438",624.285714285714
"ZIS_439",875.6
"ZIS_440",511.7
"ZIS_441",486.888888888889
"ZIS_442",480.9
"ZIS_443",480.9
"ZIS_448",1084.6
"ZIS_449",1632
"ZIS_450",1436
"ZIS_451",1084.6
"ZIS_452",846.333333333333
"ZIS_453",846.333333333333
"ZIS_454",1372
"ZIS_455",1828
"ZIS_456",960
"ZIS_457",699
"ZIS_460",464
"ZIS_462",357
"ZIS_463",548.625
"ZIS_464",NaN
"ZIS_465",4397
"ZIS_468",NaN
"ZIS_469",603.666666666667
"ZIS_470",603.666666666667
"ZIS_471",1073
"ZIS_476",961.666666666667
"ZIS_477",774.285714285714
"ZIS_478",1021.8
"ZIS_479",873.6
"ZIS_481",426.25
"ZIS_482",614.888888888889
"ZIS_483",1028.2
"ZIS_488",386.875
"ZIS_489",345.611111111111
"ZIS_490",345.611111111111
"ZIS_491",364.117647058824
"ZIS_492",474
"ZIS_494",1465
"ZIS_495",395.083333333333
"ZIS_500",3640
"ZIS_503",NaN
"ZIS_508",530.636363636364
"ZIS_509",448.307692307692
"ZIS_510",783.285714285714
"ZIS_511",530.727272727273
"ZIS_512",732.875
"ZIS_513",837.428571428571
"ZIS_514",1172.8
"ZIS_515",1186.25
"ZIS_516",415.933333333333
"ZIS_517",440.928571428571
"ZIS_518",440.928571428571
"ZIS_519",440.857142857143
"ZIS_520",912.5
"ZIS_521",1096.6
"ZIS_522",783.142857142857
"ZIS_523",783.142857142857
"ZIS_524",NaN
"ZIS_525",NaN
"ZIS_526",NaN
"ZIS_527",1430
"ZIS_528",NaN
"ZIS_529",1823
"ZIS_530",644
"ZIS_531",NaN
"ZIS_532",477.846153846154
"ZIS_533",477.461538461538
"ZIS_534",519.666666666667
"ZIS_535",518
"ZIS_536",735.875
"ZIS_538",718.5
"ZIS_540",686
"ZIS_541",1240.4
"ZIS_542",1551
"ZIS_543",833.285714285714
"ZIS_548",806.8
"ZIS_549",671.666666666667
"ZIS_550",637.5
"ZIS_551",671.833333333333
"ZIS_552",1091
"ZIS_553",2183
"ZIS_555",2586
"ZIS_556",503.5
"ZIS_557",409.375
"ZIS_558",416.714285714286
"ZIS_559",409.25
"ZIS_560",5091
"ZIS_561",1462.25
"ZIS_565",729
"ZIS_566",736
"ZIS_567",1188.25
"ZIS_568",1270.75
"ZIS_569",2379
"ZIS_570",1585.66666666667
"ZIS_571",477.307692307692
"ZIS_572",450.846153846154
"ZIS_573",488.583333333333
"ZIS_574",590.2
"ZIS_575",1187.75
"ZIS_576",1847
"ZIS_577",1583.66666666667
"ZIS_578",1583.66666666667
"ZIS_579",675.5
"ZIS_580",639.875
"ZIS_581",652
"ZIS_582",686.285714285714
"ZIS_587",673
"ZIS_591",361
"ZIS_592",361
"ZIS_593",1092.6
"ZIS_594",1022.8
"ZIS_596",606.5
"ZIS_597",454.875
"ZIS_598",398.7
"ZIS_599",419.615384615385
"ZIS_600",495.636363636364
"ZIS_601",545.6
"ZIS_602",496
"ZIS_603",1288.5
"ZIS_606",1283.5
"ZIS_607",1690.33333333333
"ZIS_608",2342
"ZIS_609",1562
"ZIS_610",1267.75
"ZIS_611",773.375
"ZIS_612",687.444444444444
"ZIS_613",883.714285714286
"ZIS_614",883.857142857143
"ZIS_617",1095
"ZIS_618",732
"ZIS_623",NaN
"ZIS_626",NaN
"ZIS_632",370
"ZIS_633",NaN
"ZIS_635",419.538461538462
"ZIS_636",419.538461538462
"ZIS_637",454.583333333333
"ZIS_638",419.538461538462
"ZIS_640",NaN
"ZIS_643",1463.5
"ZIS_644",1103
"ZIS_645",737
"ZIS_646",2924.5
"ZIS_651",637.625
"ZIS_652",1103.5
"ZIS_653",583.4
"ZIS_654",590.25
"ZIS_655",547.2
"ZIS_656",688
"ZIS_657",688
"ZIS_658",619.3
"ZIS_659",3273
"ZIS_660",2555
"ZIS_661",1627.5
"ZIS_662",NaN
"ZIS_663",1469.66666666667
"ZIS_664",735.375
"ZIS_665",735.375
"ZIS_666",NaN
"ZIS_667",NaN
"ZIS_668",2581
"ZIS_669",1290.5
"ZIS_670",2390
"ZIS_671",486.083333333333
"ZIS_672",448.692307692308
"ZIS_673",647.777777777778
"ZIS_674",414.4
"ZIS_675",365.176470588235
"ZIS_676",365.176470588235
"ZIS_677",365.058823529412
"ZIS_678",365.058823529412
"ZIS_679",421.214285714286
"ZIS_680",453.384615384615
"ZIS_682",421.142857142857
"ZIS_683",636.625
"ZIS_684",529.636363636364
"ZIS_685",536.818181818182
"ZIS_686",463
"ZIS_687",419.769230769231
"ZIS_688",412.333333333333
"ZIS_689",441.785714285714
"ZIS_690",448
"ZIS_691",529.909090909091
"ZIS_692",609.777777777778
"ZIS_693",566.555555555556
"ZIS_694",510
"ZIS_695",1097.25
"ZIS_696",1031
"ZIS_697",1030.8
"ZIS_698",626.714285714286
"ZIS_699",1101
"ZIS_700",1347
"ZIS_701",NaN
"ZIS_702",2915
"ZIS_703",NaN
"ZIS_704",4818
"ZIS_705",1606
"ZIS_706",4075
"ZIS_711",725
"ZIS_712",801.4
"ZIS_713",801.4
"ZIS_714",725
"ZIS_715",363.733333333333
"ZIS_716",448
"ZIS_717",873.4
"ZIS_718",499.636363636364
"ZIS_719",368
"ZIS_720",978.333333333333
"ZIS_721",NaN
"ZIS_722",374
"ZIS_723",390.928571428571
"ZIS_724",440.928571428571
"ZIS_726",364.625
"ZIS_739",608.222222222222
"ZIS_740",782.142857142857
"ZIS_741",1102.4
"ZIS_742",787
"ZIS_743",478.538461538462
"ZIS_744",565.545454545455
"ZIS_745",611.444444444444
"ZIS_746",518.25
"ZIS_747",839.714285714286
"ZIS_748",979.166666666667
"ZIS_749",1016
"ZIS_750",1295
"ZIS_751",364.176470588235
"ZIS_752",364.117647058824
"ZIS_753",364.176470588235
"ZIS_754",364.176470588235
"ZIS_755",NaN
"ZIS_756",NaN
"ZIS_757",NaN
"ZIS_758",1841
"ZIS_759",974.333333333333
"ZIS_760",1107.5
"ZIS_761",1100.5
"ZIS_762",487
"ZIS_763",854.666666666667
"ZIS_764",488.666666666667
"ZIS_765",612.333333333333
"ZIS_766",513.2
"ZIS_767",364.470588235294
"ZIS_768",364.529411764706
"ZIS_769",365.058823529412
"ZIS_770",364.470588235294
"ZIS_771",365.058823529412
"ZIS_772",365.647058823529
"ZIS_773",365.058823529412
"ZIS_774",365.058823529412
"ZIS_775",386.75
"ZIS_776",386.75
"ZIS_777",364
"ZIS_778",364
"ZIS_779",443.928571428571
"ZIS_780",414.4
"ZIS_781",444.5
"ZIS_782",443.928571428571
"ZIS_787",2189
"ZIS_788",1003
"ZIS_790",NaN
"ZIS_791",1835
"ZIS_792",NaN
"ZIS_793",1835.5
"ZIS_794",1834
"ZIS_799",1578
"ZIS_802",1099.5
"ZIS_803",731.875
"ZIS_805",650.777777777778
"ZIS_807",723
"ZIS_808",721
"ZIS_809",NaN
"ZIS_810",718
"ZIS_813",4363
"ZIS_814",NaN
"ZIS_815",NaN
"ZIS_816",NaN
"ZIS_819",569.111111111111
"ZIS_820",733.5
"ZIS_821",880.6
"ZIS_822",512.2
"ZIS_823",842
"ZIS_824",696
"ZIS_825",927.75
"ZIS_826",2245
"ZIS_827",1575
"ZIS_828",2565
"ZIS_830",4725
"ZIS_831",676.428571428571
"ZIS_832",974.5
"ZIS_833",974.5
"ZIS_834",691
"ZIS_837",1040
"ZIS_838",1110.33333333333
"ZIS_843",2178
"ZIS_848",547
"ZIS_849",915.25
"ZIS_850",1018
"ZIS_853",NaN
"ZIS_859",723
"ZIS_862",723
"ZIS_863",364.882352941176
"ZIS_864",365.058823529412
"ZIS_865",364.882352941176
"ZIS_866",364.705882352941
"ZIS_867",1165.8
"ZIS_868",1085.8
"ZIS_869",539.333333333333
"ZIS_870",603.444444444444
"ZIS_871",NaN
"ZIS_872",NaN
"ZIS_873",NaN
"ZIS_875",774.125
"ZIS_876",564.818181818182
"ZIS_877",486.416666666667
"ZIS_878",2064.33333333333
"ZIS_879",890
"ZIS_880",623
"ZIS_881",601.5
"ZIS_882",949.8
"ZIS_887",911.666666666667
"ZIS_888",724.375
"ZIS_889",1583
"ZIS_890",1830
"ZIS_891",2156
"ZIS_892",908
"ZIS_893",1654.5
"ZIS_899",774.714285714286
"ZIS_900",615.8
"ZIS_901",770.125
"ZIS_902",909.333333333333
"ZIS_903",NaN
"ZIS_904",1206.66666666667
"ZIS_905",725
"ZIS_906",725
"ZIS_907",2201.5
"ZIS_908",864.833333333333
"ZIS_909",576.555555555556
"ZIS_910",375.25
"ZIS_913",NaN
"ZIS_914",NaN
"ZIS_915",3234
"ZIS_916",1706
"ZIS_917",1113
"ZIS_918",3961
"ZIS_923",608
"ZIS_924",684
"ZIS_925",781.714285714286
"ZIS_926",547.3
"ZIS_927",1174.8
"ZIS_928",1468.25
"ZIS_929",1175.2
"ZIS_930",838.857142857143
"ZIS_931",892.714285714286
"ZIS_932",689.875
"ZIS_933",788.142857142857
"ZIS_934",1562.25
"ZIS_935",487.777777777778
"ZIS_936",548.625
"ZIS_938",511.8
"ZIS_941",1822
"ZIS_943",1568
"ZIS_944",550
"ZIS_945",608
"ZIS_946",672
"ZIS_947",NaN
"ZIS_949",NaN
"ZIS_950",NaN
"ZIS_954",NaN
"ZIS_955",418.785714285714
"ZIS_956",564.545454545455
"ZIS_957",586.3
"ZIS_958",414.133333333333
"ZIS_959",826.285714285714
"ZIS_960",849.666666666667
"ZIS_961",912.333333333333
"ZIS_962",816
"ZIS_963",857.333333333333
"ZIS_964",1096
"ZIS_965",NaN
"ZIS_966",2567
"ZIS_967",592.125
"ZIS_968",666.833333333333
"ZIS_969",624.428571428571
"ZIS_970",591.75
"ZIS_971",5055
"ZIS_972",1069
"ZIS_973",NaN
"ZIS_974",NaN
"ZIS_975",541.5
"ZIS_976",540
"ZIS_977",357
"ZIS_978",NaN
"ZIS_979",1243.6
"ZIS_980",417.857142857143
"ZIS_981",436.6
"ZIS_982",1175.8
"ZIS_983",1166.6
"ZIS_984",833.285714285714
"ZIS_985",972.166666666667
"ZIS_986",772.375
"ZIS_987",824.75
"ZIS_989",1027
"ZIS_990",1459.5
"ZIS_991",477.769230769231
"ZIS_992",531.454545454545
"ZIS_993",417.5
"ZIS_994",477.846153846154
"ZIS_995",600.875
"ZIS_996",570.777777777778
"ZIS_997",551.4
"ZIS_998",626.571428571429
"ZIS_999",414.666666666667
"ZKS-001",638.25
"ZKS-005",610
"ZKS-006",921.5
"ZKS-007",638.25
"ZKS-011",610
"ZKS-012",921.5
"ZKS-013",781.428571428571
"ZKS-017",610
"ZKS-018",921.5
"ZKS-019",638.25
"ZKS-023",610
"ZKS-024",921.5
"ZKS-025",638.25
"ZKS-029",610
"ZKS-030",921.5
"ZKS-031",638.25
"ZKS-033",NaN
"ZLT-009",926
"ZLT-010",1590.33333333333
"ZLT-011",2935
"ZLT-012",927.5
"ZLT-013",2386
"ZLT-014",2386
"ZLT-015",2386
"ZLT-016",4358
"ZLT-036",NaN
"ZLT-039",NaN
"ZLT-044",1344.33333333333
"ZLT-045",724.25
"ZLT-046",NaN
"ZLT-047",1344.66666666667
"ZLT-048",687.625
"ZLT-049",1642.5
"ZLT-050",1105
"ZLT-051",2201.5
"ZLT-056",NaN
"ZLT-057",796
"ZLT-060",NaN
"ZLT-061",1488
"ZLT-063",NaN
"ZLT-066",NaN
"ZLT-067",2183
"ZLT-082",NaN
"ZLT-084",395
"ZLT-085",1831.33333333333
"ZLT-091",NaN
"ZLT-092",920.5
"ZLT-093",NaN
"ZLT-094",4019
"ZLT-097",NaN
"ZLT-098",1091
"ZLT-111",792.666666666667
"ZLT-112",594.5
"ZLT-113",475.4
"ZLT-114",528.222222222222
"ZLT-115",1077
"ZLT-116",NaN
"ZLT-119",NaN
"ZLT-120",NaN
"ZLT-122",NaN
"ZLT-126",NaN
"ZLT-127",NaN
"ZLT-128",1822.33333333333
"ZLT-129",2000.5
"ZLT-130",1224.66666666667
"ZLT-131",1104.5
"ZLT-132",736.666666666667
"ZLT-133",551.5
"ZLT-134",1104.5
"ZLT-143",614.5
"ZLT-144",889.857142857143
"ZLT-145",527.571428571429
"ZLT-146",527
"ZLT-148",NaN
"ZLT-149",NaN
"ZLT-150",NaN
"ZLT-154",NaN
"ZLT-155",916.25
"ZLT-157",380
"ZLT-158",NaN
"ZLT-168",789.333333333333
"ZLT-169",1067
"ZLT-171",NaN
"ZLT-173",NaN
"ZLT-174",NaN
"ZLT-175",NaN
"ZLT-176",NaN
"ZLT-177",NaN
"ZLT-178",NaN
"ZNF-009",1829.33333333333
"ZNF-010",1458
"ZNF-011",1458
"ZNF-012",1829.33333333333
"ZNF-013",NaN
"ZNF-014",NaN
"ZNF-015",NaN
"ZNF-016",NaN
"ZNF-025",1073
"ZNF-026",1071
"ZNF-027",1072
"ZNF-028",NaN
"ZNF-039",540
"ZNF-041",NaN
"ZNF-042",NaN
"ZNF-044",NaN
"ZNF-053",NaN
"ZNF-054",703
"ZNF-062",624.428571428571
"ZNF-063",624.142857142857
"ZNF-064",548.666666666667
"ZNF-065",657.8
"ZNF-072",NaN
"ZNF-073",2546
"ZNF-074",1276.5
"ZNF-075",2553
"ZNF-076",2556
"ZNF-077",1703.33333333333
"ZNF-084",948.6
"ZNF-085",917.25
"ZNF-086",917.25
"ZNF-088",1487
"ZNF-089",1487
"ZNF-090",NaN
"ZNF-091",2555
"ZNF-096",370
"ZNF-097",640
"ZNF-098",792.833333333333
"ZNF-099",727
"ZNF-100",370
"ZNF-109",416.444444444444
"ZNF-110",468.625
"ZNF-111",534.727272727273
"ZNF-117",886.2
"ZNF-118",857.666666666667
"ZNF-120",885.2
"ZNF-124",2623
"ZNF-125",NaN
"ZNF-126",NaN
"ZNF-127",NaN
"ZNF-132",637.5
"ZNF-133",637.5
"ZNF-134",484.333333333333
"ZNF-135",NaN
"ZPF-001",1467.25
"ZPF-002",1098.2
"ZPF-003",938
"ZPF-008",NaN
"ZPF-010",1018.8
"ZPF-011",1018.8
"ZPF-012",1018.8
"ZPF-013",1018.8
"ZPF-014",1018.8
"ZPF-015",1018.8
